"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","year","temp","linearStreet2019_2021.CRIME_NUM"
"242",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,69.6,0.615384615384615
"243",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,66.9,0.681818181818182
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,66.9,0.744755244755245
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,70,0.604895104895105
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,72.3,0.5
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,67.6,0.447552447552448
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,63.9,0.356643356643357
"249",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,67.3,0.601398601398601
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,66.3,0.608391608391608
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,65.1,0.555944055944056
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,66.5,0.559440559440559
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,78,0.479020979020979
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,80.5,0.524475524475524
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,71.9,0.590909090909091
"256",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,72.7,0.643356643356643
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,66.7,0.667832167832168
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,70.6,0.618881118881119
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,71.2,0.587412587412587
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,69.3,0.58041958041958
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,70.9,0.48951048951049
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,72.2,0.608391608391608
"263",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,74.1,0.548951048951049
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,75.1,0.632867132867133
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,72.2,0.465034965034965
"266",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,66.7,0.552447552447552
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,66.9,0.524475524475524
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,70.3,0.517482517482518
"269",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2019,65.5,0.5
"270",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2019,63.3,0.506993006993007
"271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,61.3,0.573426573426573
"272",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019,60.9,0.597902097902098
"273",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2019,71.2,0.520979020979021
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,78.6,0.587412587412587
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,65.9,0.486013986013986
"276",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,60.7,0.468531468531469
"277",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,51.8,0.56993006993007
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,54.6,0.734265734265734
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,58.6,0.559440559440559
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,58.6,0.48951048951049
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,57.1,0.510489510489511
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,59.8,0.482517482517482
"283",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,61.6,0.41958041958042
"284",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,59.7,0.594405594405594
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,42.7,0.657342657342657
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,45.4,0.678321678321678
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,44.7,0.517482517482518
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,50,0.548951048951049
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,48.8,0.632867132867133
"290",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,46,0.520979020979021
"291",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,46.8,0.559440559440559
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,53.4,0.503496503496504
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,56.3,0.65034965034965
"294",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,56.2,0.510489510489511
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,50,0.562937062937063
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,47.5,0.56993006993007
"297",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,47.1,0.524475524475524
"298",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2019,44.5,0.594405594405594
"299",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,42.1,0.395104895104895
"300",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,48.6,0.56993006993007
"301",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,47.1,0.496503496503497
"302",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,40.3,0.437062937062937
"303",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,36.5,0.461538461538462
"304",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,33.4,0.377622377622378
"305",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,30.9,0.465034965034965
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,38,0.468531468531469
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,38.8,0.65034965034965
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,47.6,0.409090909090909
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,37.7,0.423076923076923
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,38.6,0.409090909090909
"311",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,28.3,0.486013986013986
"312",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,23,0.527972027972028
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,33.6,0.468531468531469
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,40.6,0.527972027972028
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,28.1,0.335664335664336
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,13.4,0.311188811188811
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,15.7,0.402097902097902
"318",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,27.1,0.402097902097902
"319",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,27.1,0.622377622377622
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,32.8,0.531468531468531
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,32.9,0.562937062937063
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,36.7,0.444055944055944
"323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,37.2,0.510489510489511
"324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,40.8,0.493006993006993
"325",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,46.5,0.461538461538462
"326",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,36,0.555944055944056
"327",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,31,0.573426573426573
"328",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,38,0.541958041958042
"329",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2019,44.5,0.513986013986014
"330",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,41.2,0.510489510489511
"331",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,44.4,0.440559440559441
"332",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,33.8,0.384615384615385
"333",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2019,35.7,0.416083916083916
"334",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,37.3,0.479020979020979
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,39.3,0.56993006993007
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,31.7,0.482517482517482
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,32.4,0.503496503496504
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,36.7,0.545454545454545
"339",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,35.7,0.48951048951049
"340",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,38.5,0.510489510489511
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,30.7,0.548951048951049
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,38.5,0.517482517482518
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,45.8,0.468531468531469
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,22,0.444055944055944
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,17.9,0.34965034965035
"346",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,28,0.440559440559441
"347",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,39.7,0.562937062937063
"348",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,32.8,0.562937062937063
"349",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,23.5,0.444055944055944
"350",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,26,0.346153846153846
"351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,24.9,0.475524475524476
"352",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,19.9,0.423076923076923
"353",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,22.9,0.479020979020979
"354",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,29.9,0.517482517482518
"355",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,37.5,0.573426573426573
"356",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,39.7,0.590909090909091
"357",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,42,0.506993006993007
"358",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,39.8,0.41958041958042
"359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,47.5,0.36013986013986
"360",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,55.6,0.409090909090909
"361",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,36.9,0.559440559440559
"362",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,34.1,0.559440559440559
"363",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,51.9,0.454545454545455
"364",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,38.4,0.416083916083916
"365",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,26.3,0.426573426573427
"366",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,26.7,0.687203791469194
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,32,0.469194312796209
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,31.9,0.597156398104265
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,26.9,0.587677725118483
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,30.9,0.682464454976303
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,33,0.530805687203792
"372",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,35.3,0.663507109004739
"373",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,33.8,0.677725118483412
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,31.4,0.639810426540284
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,28.9,0.663507109004739
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,25.2,0.540284360189573
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,30.7,0.639810426540284
"378",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,34.5,0.582938388625592
"379",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,36.3,0.592417061611374
"380",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,35.4,0.587677725118483
"381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,33,0.57345971563981
"382",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,31.9,0.578199052132701
"383",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,28.4,0.578199052132701
"384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,24.3,0.511848341232227
"385",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,22.7,0.554502369668246
"386",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,34,0.492890995260663
"387",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,22.8,0.497630331753554
"388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,17.1,0.582938388625592
"389",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,29.7,0.672985781990521
"390",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,30.9,0.559241706161137
"391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,31,0.374407582938389
"392",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,24.3,0.483412322274882
"393",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,16.8,0.431279620853081
"394",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,22,0.412322274881517
"395",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,30.5,0.530805687203792
"396",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,30.7,0.303317535545024
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,29.5,0.5260663507109
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,26,0.502369668246445
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,25.5,0.601895734597156
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,32.2,0.454976303317536
"401",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,17.1,0.511848341232227
"402",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,8.7,0.4739336492891
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,1.3,0.421800947867299
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,5.4,0.440758293838863
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,8.2,0.497630331753554
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,9.7,0.464454976303318
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,11.7,0.440758293838863
"408",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,13.8,0.57345971563981
"409",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,7.8,0.502369668246445
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,0.1,0.402843601895735
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,3.5,0.327014218009479
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,11.6,0.33175355450237
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,15.5,0.549763033175355
"414",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,20.6,0.559241706161137
"415",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,16.2,0.606635071090047
"416",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,16.8,0.682464454976303
"417",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,25.6,0.682464454976303
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,32.7,0.597156398104265
"419",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,40.4,0.630331753554502
"420",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,42,0.654028436018957
"421",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,33.9,0.516587677725118
"422",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,33.6,0.549763033175355
"423",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,40.3,0.758293838862559
"424",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,42.8,0.663507109004739
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,32.5,0.559241706161137
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,29.6,0.62085308056872
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,44.3,0.597156398104265
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,35.7,0.57345971563981
"429",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,34.1,0.57345971563981
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,36.5,0.625592417061611
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,36.5,0.597156398104265
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,50.8,0.687203791469194
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,52.6,0.654028436018957
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,61,0.691943127962085
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,55.3,0.563981042654028
"436",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,45.2,0.66824644549763
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,43.2,0.649289099526066
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,45.4,0.696682464454976
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,35,0.502369668246445
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,34.8,0.535545023696682
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,35.7,0.483412322274882
"442",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,38.6,0.4739336492891
"443",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,39,0.554502369668246
"444",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,40.9,0.5260663507109
"445",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,49.8,0.753554502369668
"446",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,56.5,0.611374407582938
"447",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,56.8,0.611374407582938
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,55.2,0.52132701421801
"449",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,47,0.568720379146919
"450",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2021,39.3,0.587677725118483
"451",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,47.2,0.625592417061611
"452",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2021,47.6,0.658767772511848
"453",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2021,43.6,0.62085308056872
"454",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021,56.8,0.568720379146919
"455",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,42.1,0.511848341232227
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,33.4,0.545023696682464
"457",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,36,0.658767772511848
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,51.3,0.725118483412322
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,59.8,0.701421800947867
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,67,0.616113744075829
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,69.7,0.734597156398104
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,70.2,0.706161137440758
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,63.5,0.563981042654028
"464",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,54.1,0.578199052132701
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,52.8,0.639810426540284
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,50.1,0.625592417061611
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,54.5,0.568720379146919
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,49.4,0.530805687203792
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,44.3,0.492890995260663
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,44.7,0.611374407582938
"471",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,46.9,0.57345971563981
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,44.1,0.696682464454976
"473",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,49.2,0.535545023696682
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,50.9,0.52132701421801
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,40.2,0.502369668246445
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,39.1,0.488151658767773
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,41.7,0.639810426540284
"478",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,52.8,0.606635071090047
"479",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,55.4,0.625592417061611
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,46.2,0.62085308056872
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,52.8,0.62085308056872
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,73.3,0.819905213270142
"483",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,52.3,0.549763033175355
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,53.5,0.464454976303318
"485",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,53.1,0.706161137440758
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2021,55.9,0.919431279620853
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2021,74.4,0.900473933649289
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,65.4,0.582938388625592
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2021,56.9,0.469194312796209
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2021,51.2,0.649289099526066
